"Nodo","Fecha","Hora","pml"
"02MTL-115","2024-12-23","12","493.69"
"02MTL-115","2024-12-23","13","495.79"
"02MTL-115","2024-12-23","14","495.18"
"02MTL-115","2024-12-23","15","495.07"
"02MTL-115","2024-12-23","16","547.18"
"02MTL-115","2024-12-23","17","585.93"
"02MTL-115","2024-12-23","18","626.6"
"02MTL-115","2024-12-23","19","598.78"
"02MTL-115","2024-12-23","20","654.56"
"02MTL-115","2024-12-23","21","652.8"
"02MTL-115","2024-12-23","22","592.02"
"02MTL-115","2024-12-23","23","592.78"
"02MTL-115","2024-12-23","24","577.72"
"02MTL-115","2024-12-24","1","599.19"
"02MTL-115","2024-12-24","2","586.33"
"02MTL-115","2024-12-24","3","580.6"
"02MTL-115","2024-12-24","4","568.73"
"02MTL-115","2024-12-24","5","565.12"
"02MTL-115","2024-12-24","6","566.78"
"02MTL-115","2024-12-24","7","579.81"
"02MTL-115","2024-12-24","8","574.71"
"02MTL-115","2024-12-24","9","560.24"
"02MTL-115","2024-12-24","10","561.21"
"02MTL-115","2024-12-24","11","490.7"
"02MTL-115","2024-12-24","12","487.97"
"02MTL-115","2024-12-24","13","483.67"
"02MTL-115","2024-12-24","14","496.34"
"02MTL-115","2024-12-24","15","497.6"
"02MTL-115","2024-12-24","16","488.99"
"02MTL-115","2024-12-24","17","561.88"
"02MTL-115","2024-12-24","18","610.15"
"02MTL-115","2024-12-24","19","611.94"
"02MTL-115","2024-12-24","20","616.04"
"02MTL-115","2024-12-24","21","589.2"
"02MTL-115","2024-12-24","22","591.82"
"02MTL-115","2024-12-24","23","565.95"
"02MTL-115","2024-12-24","24","527.49"
"02MTL-115","2024-12-25","1","582.02"
"02MTL-115","2024-12-25","2","566.27"
"02MTL-115","2024-12-25","3","549.09"
"02MTL-115","2024-12-25","4","551.91"
"02MTL-115","2024-12-25","5","519"
"02MTL-115","2024-12-25","6","515.97"
"02MTL-115","2024-12-25","7","546.29"
"02MTL-115","2024-12-25","8","484.69"
"02MTL-115","2024-12-25","9","293.4"
"02MTL-115","2024-12-25","10","0"
"02MTL-115","2024-12-25","11","0"
"02MTL-115","2024-12-25","12","438.55"
"02MTL-115","2024-12-25","13","0"
"02MTL-115","2024-12-25","14","7.58"
"02MTL-115","2024-12-25","15","296.3"
"02MTL-115","2024-12-25","16","380.54"
"02MTL-115","2024-12-25","17","437.92"
"02MTL-115","2024-12-25","18","566.98"
"02MTL-115","2024-12-25","19","584.51"
"02MTL-115","2024-12-25","20","627.93"
"02MTL-115","2024-12-25","21","620.49"
"02MTL-115","2024-12-25","22","611.92"
"02MTL-115","2024-12-25","23","601.24"
"02MTL-115","2024-12-25","24","579.51"
"02MTL-115","2024-12-26","1","455.75"
"02MTL-115","2024-12-26","2","439.51"
"02MTL-115","2024-12-26","3","393.04"
"02MTL-115","2024-12-26","4","350.72"
"02MTL-115","2024-12-26","5","349.23"
"02MTL-115","2024-12-26","6","402.71"
"02MTL-115","2024-12-26","7","461.91"
"02MTL-115","2024-12-26","8","490.59"
"02MTL-115","2024-12-26","9","480.08"
"02MTL-115","2024-12-26","10","453.29"
"02MTL-115","2024-12-26","11","456.44"
"02MTL-115","2024-12-26","12","519.33"
"02MTL-115","2024-12-26","13","560.24"
"02MTL-115","2024-12-26","14","516.86"
"02MTL-115","2024-12-26","15","574.16"
"02MTL-115","2024-12-26","16","519.5"
"02MTL-115","2024-12-26","17","550.31"
"02MTL-115","2024-12-26","18","602.43"
"02MTL-115","2024-12-26","19","610.83"
"02MTL-115","2024-12-26","20","643.77"
"02MTL-115","2024-12-26","21","641.34"
"02MTL-115","2024-12-26","22","636.3"
"02MTL-115","2024-12-26","23","595.63"
"02MTL-115","2024-12-26","24","559.82"
"02MTL-115","2024-12-27","1","562.22"
"02MTL-115","2024-12-27","2","540.42"
"02MTL-115","2024-12-27","3","531.22"
"02MTL-115","2024-12-27","4","513.8"
"02MTL-115","2024-12-27","5","517.24"
"02MTL-115","2024-12-27","6","525.6"
"02MTL-115","2024-12-27","7","538.56"
"02MTL-115","2024-12-27","8","545.36"
"02MTL-115","2024-12-27","9","547.07"
"02MTL-115","2024-12-27","10","568.03"
"02MTL-115","2024-12-27","11","587.71"
"02MTL-115","2024-12-27","12","595.42"
"02MTL-115","2024-12-27","13","577.25"
"02MTL-115","2024-12-27","14","579.72"
"02MTL-115","2024-12-27","15","567.96"
"02MTL-115","2024-12-27","16","573.84"
"02MTL-115","2024-12-27","17","598.2"
"02MTL-115","2024-12-27","18","621.47"
"02MTL-115","2024-12-27","19","698.04"
"02MTL-115","2024-12-27","20","1078.17"
"02MTL-115","2024-12-27","21","750.64"
"02MTL-115","2024-12-27","22","647.95"
"02MTL-115","2024-12-27","23","744.93"
"02MTL-115","2024-12-27","24","553.04"
"02MTL-115","2024-12-28","1","603.58"
"02MTL-115","2024-12-28","2","531.1"
"02MTL-115","2024-12-28","3","489.75"
"02MTL-115","2024-12-28","4","472.18"
"02MTL-115","2024-12-28","5","460.12"
"02MTL-115","2024-12-28","6","472.21"
"02MTL-115","2024-12-28","7","520.91"
"02MTL-115","2024-12-28","8","520.06"
"02MTL-115","2024-12-28","9","519.88"
"02MTL-115","2024-12-28","10","508.07"
"02MTL-115","2024-12-28","11","514.7"
"02MTL-115","2024-12-28","12","544.71"
"02MTL-115","2024-12-28","13","622.92"
"02MTL-115","2024-12-28","14","643.16"
"02MTL-115","2024-12-28","15","621.27"
"02MTL-115","2024-12-28","16","559.69"
"02MTL-115","2024-12-28","17","535.18"
"02MTL-115","2024-12-28","18","576.76"
"02MTL-115","2024-12-28","19","883.62"
"02MTL-115","2024-12-28","20","837.5"
"02MTL-115","2024-12-28","21","670.13"
"02MTL-115","2024-12-28","22","606.43"
"02MTL-115","2024-12-28","23","733.64"
"02MTL-115","2024-12-28","24","584.11"
"03MIL-69","2024-12-22","1","557.53"
"03MIL-69","2024-12-22","2","543.47"
"03MIL-69","2024-12-22","3","528.63"
"03MIL-69","2024-12-22","4","516.77"
"03MIL-69","2024-12-22","5","506.53"
"03MIL-69","2024-12-22","6","503.31"
"03MIL-69","2024-12-22","7","489.45"
"03MIL-69","2024-12-22","8","483.36"
"03MIL-69","2024-12-22","9","466.66"
"03MIL-69","2024-12-22","10","386.8"
"03MIL-69","2024-12-22","11","123.65"
"03MIL-69","2024-12-22","12","255.02"
"03MIL-69","2024-12-22","13","132.7"
"03MIL-69","2024-12-22","14","158.48"
"03MIL-69","2024-12-22","15","151.6"
"03MIL-69","2024-12-22","16","382.28"
"03MIL-69","2024-12-22","17","413.09"
"03MIL-69","2024-12-22","18","519.46"
"03MIL-69","2024-12-22","19","618.63"
"03MIL-69","2024-12-22","20","574.64"
"03MIL-69","2024-12-22","21","582.3"
"03MIL-69","2024-12-22","22","623.31"
"03MIL-69","2024-12-22","23","579.2"
"03MIL-69","2024-12-22","24","524.94"
"03MIL-69","2024-12-23","1","464.43"
"03MIL-69","2024-12-23","2","432.19"
"03MIL-69","2024-12-23","3","389.33"
"03MIL-69","2024-12-23","4","373.35"
"03MIL-69","2024-12-23","5","373.7"
"03MIL-69","2024-12-23","6","427.63"
"03MIL-69","2024-12-23","7","471.28"
"03MIL-69","2024-12-23","8","490.42"
"03MIL-69","2024-12-23","9","482.3"
"03MIL-69","2024-12-23","10","438.56"
"03MIL-69","2024-12-23","11","427.82"
"03MIL-69","2024-12-23","12","435.41"
"03MIL-69","2024-12-23","13","435.07"
"03MIL-69","2024-12-23","14","431.51"
"03MIL-69","2024-12-23","15","428.38"
"03MIL-69","2024-12-23","16","472.02"
"03MIL-69","2024-12-23","17","506.74"
"03MIL-69","2024-12-23","18","555.59"
"03MIL-69","2024-12-23","19","541.23"
"03MIL-69","2024-12-23","20","584.53"
"03MIL-69","2024-12-23","21","586.74"
"03MIL-69","2024-12-23","22","532.37"
"03MIL-69","2024-12-23","23","531.17"
"03MIL-69","2024-12-23","24","515.57"
"03MIL-69","2024-12-24","1","537.16"
"03MIL-69","2024-12-24","2","525.26"
"03MIL-69","2024-12-24","3","521.42"
"03MIL-69","2024-12-24","4","511.64"
"03MIL-69","2024-12-24","5","509.25"
"03MIL-69","2024-12-24","6","509.73"
"03MIL-69","2024-12-24","7","519.92"
"03MIL-69","2024-12-24","8","512.25"
"03MIL-69","2024-12-24","9","475.63"
"03MIL-69","2024-12-24","10","350.47"
"03MIL-69","2024-12-24","11","413.14"
"03MIL-69","2024-12-24","12","396.36"
"03MIL-69","2024-12-24","13","396.26"
"03MIL-69","2024-12-24","14","207.16"
"03MIL-69","2024-12-24","15","172.45"
"03MIL-69","2024-12-24","16","256.38"
"03MIL-69","2024-12-24","17","471.62"
"03MIL-69","2024-12-24","18","506.9"
"03MIL-69","2024-12-24","19","555.35"
"03MIL-69","2024-12-24","20","552.52"
"03MIL-69","2024-12-24","21","532.87"
"03MIL-69","2024-12-24","22","523.64"
"03MIL-69","2024-12-24","23","492.39"
"03MIL-69","2024-12-24","24","477.13"
"03MIL-69","2024-12-25","1","493.87"
"03MIL-69","2024-12-25","2","485.29"
"03MIL-69","2024-12-25","3","479.2"
"03MIL-69","2024-12-25","4","475.85"
"03MIL-69","2024-12-25","5","460"
"03MIL-69","2024-12-25","6","457.03"
"03MIL-69","2024-12-25","7","467.63"
"03MIL-69","2024-12-25","8","430.48"
"03MIL-69","2024-12-25","9","156.03"
"03MIL-69","2024-12-25","10","0"
"03MIL-69","2024-12-25","11","0"
"03MIL-69","2024-12-25","12","135.13"
"03MIL-69","2024-12-25","13","0"
"03MIL-69","2024-12-25","14","2.62"
"03MIL-69","2024-12-25","15","127.4"
"03MIL-69","2024-12-25","16","203.82"
"03MIL-69","2024-12-25","17","251.46"
"03MIL-69","2024-12-25","18","458.68"
"03MIL-69","2024-12-25","19","483.53"
"03MIL-69","2024-12-25","20","530.83"
"03MIL-69","2024-12-25","21","528.28"
"03MIL-69","2024-12-25","22","538.12"
"03MIL-69","2024-12-25","23","502.92"
"03MIL-69","2024-12-25","24","477.86"
"03MIL-69","2024-12-26","1","413.45"
"03MIL-69","2024-12-26","2","399.7"
"03MIL-69","2024-12-26","3","359.01"
"03MIL-69","2024-12-26","4","322.16"
"03MIL-69","2024-12-26","5","321.92"
"03MIL-69","2024-12-26","6","368.33"
"03MIL-69","2024-12-26","7","419.47"
"03MIL-69","2024-12-26","8","442.52"
"03MIL-69","2024-12-26","9","429.43"
"03MIL-69","2024-12-26","10","358.14"
"03MIL-69","2024-12-26","11","291.36"
"03MIL-69","2024-12-26","12","343.48"
"03MIL-69","2024-12-26","13","354.07"
"03MIL-69","2024-12-26","14","390.45"
"03MIL-69","2024-12-26","15","401.82"
"03MIL-69","2024-12-26","16","430.57"
"03MIL-69","2024-12-26","17","457.49"
"03MIL-69","2024-12-26","18","542.76"
"03MIL-69","2024-12-26","19","542.23"
"03MIL-69","2024-12-26","20","575.22"
"03MIL-69","2024-12-26","21","573.61"
"03MIL-69","2024-12-26","22","576.76"
"03MIL-69","2024-12-26","23","538.93"
"03MIL-69","2024-12-26","24","491.45"
"03MIL-69","2024-12-27","1","491.44"
"03MIL-69","2024-12-27","2","473.02"
"03MIL-69","2024-12-27","3","469.18"
"03MIL-69","2024-12-27","4","454.93"
"03MIL-69","2024-12-27","5","457.19"
"03MIL-69","2024-12-27","6","465.38"
"03MIL-69","2024-12-27","7","471.85"
"03MIL-69","2024-12-27","8","478.63"
"03MIL-69","2024-12-27","9","459.37"
"03MIL-69","2024-12-27","10","313.17"
"03MIL-69","2024-12-27","11","285.98"
"03MIL-69","2024-12-27","12","298.15"
"03MIL-69","2024-12-27","13","322.54"
"03MIL-69","2024-12-27","14","327.89"
"03MIL-69","2024-12-27","15","345.81"
"03MIL-69","2024-12-27","16","357.39"
"03MIL-69","2024-12-27","17","488.55"
"03MIL-69","2024-12-27","18","531.09"
"03MIL-69","2024-12-27","19","619.72"
"03MIL-69","2024-12-27","20","950.89"
"03MIL-69","2024-12-27","21","665.54"
"03MIL-69","2024-12-27","22","574.3"
"03MIL-69","2024-12-27","23","574.64"
"03MIL-69","2024-12-27","24","472.31"
"03MIL-69","2024-12-28","1","521.19"
"03MIL-69","2024-12-28","2","405.99"
"03MIL-69","2024-12-28","3","408.4"
"03MIL-69","2024-12-28","4","389.37"
"03MIL-69","2024-12-28","5","382.29"
"03MIL-69","2024-12-28","6","396.64"
"03MIL-69","2024-12-28","7","418.75"
"03MIL-69","2024-12-28","8","415.69"
"03MIL-69","2024-12-28","9","308.85"
"03MIL-69","2024-12-28","10","175.31"
"03MIL-69","2024-12-28","11","171.43"
"03MIL-69","2024-12-28","12","182.01"
"03MIL-69","2024-12-28","13","201.34"
"03MIL-69","2024-12-28","14","184.09"
"03MIL-69","2024-12-28","15","200.17"
"03MIL-69","2024-12-28","16","206.78"
"03MIL-69","2024-12-28","17","310.44"
"03MIL-69","2024-12-28","18","492.06"
"03MIL-69","2024-12-28","19","770.54"
"03MIL-69","2024-12-28","20","730.04"
"03MIL-69","2024-12-28","21","590.97"
"03MIL-69","2024-12-28","22","535.99"
"03MIL-69","2024-12-28","23","639.9"
"03MIL-69","2024-12-28","24","510.63"
"04TSR-115","2024-12-22","1","487.34"
"04TSR-115","2024-12-22","2","478.17"
"04TSR-115","2024-12-22","3","462.68"
"04TSR-115","2024-12-22","4","448.37"
"04TSR-115","2024-12-22","5","440"
"04TSR-115","2024-12-22","6","437.64"
"04TSR-115","2024-12-22","7","431.93"
"04TSR-115","2024-12-22","8","429.26"
"04TSR-115","2024-12-22","9","416.8"
"04TSR-115","2024-12-22","10","330.26"
"04TSR-115","2024-12-22","11","84.53"
"04TSR-115","2024-12-22","12","208.18"
"04TSR-115","2024-12-22","13","92.51"
"04TSR-115","2024-12-22","14","113.43"
"04TSR-115","2024-12-22","15","104.77"
"04TSR-115","2024-12-22","16","59.8"
"04TSR-115","2024-12-22","17","79.73"
"04TSR-115","2024-12-22","18","423.6"
"04TSR-115","2024-12-22","19","470.07"
"04TSR-115","2024-12-22","20","479.22"
"04TSR-115","2024-12-22","21","486.02"
"04TSR-115","2024-12-22","22","460.75"
"04TSR-115","2024-12-22","23","483.15"
"04TSR-115","2024-12-22","24","455.13"
"04TSR-115","2024-12-23","1","412.21"
"04TSR-115","2024-12-23","2","390.18"
"04TSR-115","2024-12-23","3","355.04"
"04TSR-115","2024-12-23","4","339.46"
"04TSR-115","2024-12-23","5","339.94"
"04TSR-115","2024-12-23","6","385.63"
"04TSR-115","2024-12-23","7","416.23"
"04TSR-115","2024-12-23","8","432.63"
"04TSR-115","2024-12-23","9","423.72"
"04TSR-115","2024-12-23","10","379.26"
"04TSR-115","2024-12-23","11","364.77"
"04TSR-115","2024-12-23","12","370.94"
"04TSR-115","2024-12-23","13","352.42"
"04TSR-115","2024-12-23","14","321.19"
"04TSR-115","2024-12-23","15","315.71"
"04TSR-115","2024-12-23","16","372.59"
"04TSR-115","2024-12-23","17","412.8"
"04TSR-115","2024-12-23","18","465.2"
"04TSR-115","2024-12-23","19","475.59"
"04TSR-115","2024-12-23","20","508.26"
"04TSR-115","2024-12-23","21","508.31"
"04TSR-115","2024-12-23","22","460.56"
"04TSR-115","2024-12-23","23","460.86"
"04TSR-115","2024-12-23","24","447.74"
"04TSR-115","2024-12-24","1","459.58"
"04TSR-115","2024-12-24","2","450.96"
"04TSR-115","2024-12-24","3","447.7"
"04TSR-115","2024-12-24","4","440.88"
"04TSR-115","2024-12-24","5","439.88"
"04TSR-115","2024-12-24","6","439.47"
"04TSR-115","2024-12-24","7","447.07"
"04TSR-115","2024-12-24","8","444.45"
"04TSR-115","2024-12-24","9","417.47"
"04TSR-115","2024-12-24","10","290.36"
"04TSR-115","2024-12-24","11","339.73"
"04TSR-115","2024-12-24","12","327.91"
"04TSR-115","2024-12-24","13","330.57"
"04TSR-115","2024-12-24","14","148.56"
"04TSR-115","2024-12-24","15","116.8"
"04TSR-115","2024-12-24","16","122.18"
"04TSR-115","2024-12-24","17","379.39"
"04TSR-115","2024-12-24","18","428.93"
"04TSR-115","2024-12-24","19","472.23"
"04TSR-115","2024-12-24","20","469.56"
"04TSR-115","2024-12-24","21","456.61"
"04TSR-115","2024-12-24","22","449"
"04TSR-115","2024-12-24","23","432.22"
"04TSR-115","2024-12-24","24","421.79"
"04TSR-115","2024-12-25","1","418.63"
"04TSR-115","2024-12-25","2","417.89"
"04TSR-115","2024-12-25","3","418.54"
"04TSR-115","2024-12-25","4","412.64"
"04TSR-115","2024-12-25","5","409.41"
"04TSR-115","2024-12-25","6","406.94"
"04TSR-115","2024-12-25","7","400.92"
"04TSR-115","2024-12-25","8","387.89"
"04TSR-115","2024-12-25","9","61.25"
"04TSR-115","2024-12-25","10","0"
"04TSR-115","2024-12-25","11","0"
"04TSR-115","2024-12-25","12","34.11"
"04TSR-115","2024-12-25","13","0"
"04TSR-115","2024-12-25","14","0.92"
"04TSR-115","2024-12-25","15","45.86"
"04TSR-115","2024-12-25","16","78.16"
"04TSR-115","2024-12-25","17","111.56"
"04TSR-115","2024-12-25","18","383.22"
"04TSR-115","2024-12-25","19","403.43"
"04TSR-115","2024-12-25","20","437.28"
"04TSR-115","2024-12-25","21","438.72"
"04TSR-115","2024-12-25","22","454.18"
"04TSR-115","2024-12-25","23","426.37"
"04TSR-115","2024-12-25","24","402.82"
"04TSR-115","2024-12-26","1","369.82"
"04TSR-115","2024-12-26","2","362.46"
"04TSR-115","2024-12-26","3","330.33"
"04TSR-115","2024-12-26","4","296.44"
"04TSR-115","2024-12-26","5","295.46"
"04TSR-115","2024-12-26","6","336.07"
"04TSR-115","2024-12-26","7","370.91"
"04TSR-115","2024-12-26","8","391.21"
"04TSR-115","2024-12-26","9","379.11"
"04TSR-115","2024-12-26","10","310.86"
"04TSR-115","2024-12-26","11","238.93"
"04TSR-115","2024-12-26","12","283.17"
"04TSR-115","2024-12-26","13","291.85"
"04TSR-115","2024-12-26","14","329.12"
"04TSR-115","2024-12-26","15","337.54"
"04TSR-115","2024-12-26","16","357.83"
"04TSR-115","2024-12-26","17","397.02"
"04TSR-115","2024-12-26","18","463.54"
"04TSR-115","2024-12-26","19","472.03"
"04TSR-115","2024-12-26","20","498.26"
"04TSR-115","2024-12-26","21","495.68"
"04TSR-115","2024-12-26","22","502.46"
"04TSR-115","2024-12-26","23","470.92"
"04TSR-115","2024-12-26","24","426.37"
"04TSR-115","2024-12-27","1","419.52"
"04TSR-115","2024-12-27","2","403.91"
"04TSR-115","2024-12-27","3","406.23"
"04TSR-115","2024-12-27","4","397.83"
"04TSR-115","2024-12-27","5","393.13"
"04TSR-115","2024-12-27","6","403.2"
"04TSR-115","2024-12-27","7","401.12"
"04TSR-115","2024-12-27","8","410.48"
"04TSR-115","2024-12-27","9","396.67"
"04TSR-115","2024-12-27","10","250.91"
"04TSR-115","2024-12-27","11","211.44"
"04TSR-115","2024-12-27","12","202.68"
"04TSR-115","2024-12-27","13","221.38"
"04TSR-115","2024-12-27","14","227.27"
"04TSR-115","2024-12-27","15","242.18"
"04TSR-115","2024-12-27","16","248.44"
"04TSR-115","2024-12-27","17","402.79"
"04TSR-115","2024-12-27","18","315.36"
"04TSR-115","2024-12-27","19","553.06"
"04TSR-115","2024-12-27","20","857.04"
"04TSR-115","2024-12-27","21","270.42"
"04TSR-115","2024-12-27","22","266.28"
"04TSR-115","2024-12-27","23","329.23"
"04TSR-115","2024-12-27","24","284.4"
"04TSR-115","2024-12-28","1","312.81"
"04TSR-115","2024-12-28","2","312.21"
"04TSR-115","2024-12-28","3","308.63"
"04TSR-115","2024-12-28","4","289.35"
"04TSR-115","2024-12-28","5","282.73"
"04TSR-115","2024-12-28","6","295.77"
"04TSR-115","2024-12-28","7","305.83"
"04TSR-115","2024-12-28","8","310.87"
"04TSR-115","2024-12-28","9","233.77"
"04TSR-115","2024-12-28","10","116.69"
"04TSR-115","2024-12-28","11","97.67"
"04TSR-115","2024-12-28","12","111.11"
"04TSR-115","2024-12-28","13","122.79"
"04TSR-115","2024-12-28","14","113.14"
"04TSR-115","2024-12-28","15","126.14"
"04TSR-115","2024-12-28","16","131.46"
"04TSR-115","2024-12-28","17","191.55"
"04TSR-115","2024-12-28","18","272.91"
"04TSR-115","2024-12-28","19","529"
"04TSR-115","2024-12-28","20","547.07"
"04TSR-115","2024-12-28","21","344.1"
"04TSR-115","2024-12-28","22","310.34"
"04TSR-115","2024-12-28","23","321.84"
"04TSR-115","2024-12-28","24","265.31"
"06CYC-115","2024-12-22","1","508.52"
"06CYC-115","2024-12-22","2","517.83"
"06CYC-115","2024-12-22","3","504.16"
"06CYC-115","2024-12-22","4","492.6"
"06CYC-115","2024-12-22","5","479.79"
"06CYC-115","2024-12-22","6","476.93"
"06CYC-115","2024-12-22","7","465.56"
"06CYC-115","2024-12-22","8","459.06"
"06CYC-115","2024-12-22","9","446.19"
"06CYC-115","2024-12-22","10","390.82"
"06CYC-115","2024-12-22","11","203.89"
"06CYC-115","2024-12-22","12","297.1"
"06CYC-115","2024-12-22","13","209.27"
"06CYC-115","2024-12-22","14","227.07"
"06CYC-115","2024-12-22","15","208.74"
"06CYC-115","2024-12-22","16","300.87"
"06CYC-115","2024-12-22","17","202.9"
"06CYC-115","2024-12-22","18","463.97"
"06CYC-115","2024-12-22","19","569.44"
"06CYC-115","2024-12-22","20","496.83"
"06CYC-115","2024-12-22","21","500.6"
"06CYC-115","2024-12-22","22","568.49"
"06CYC-115","2024-12-22","23","529.16"
"06CYC-115","2024-12-22","24","482.93"
"06CYC-115","2024-12-23","1","434.29"
"06CYC-115","2024-12-23","2","406.82"
"06CYC-115","2024-12-23","3","368.51"
"06CYC-115","2024-12-23","4","353.84"
"06CYC-115","2024-12-23","5","355.3"
"06CYC-115","2024-12-23","6","406.67"
"06CYC-115","2024-12-23","7","444.97"
"06CYC-115","2024-12-23","8","462.2"
"06CYC-115","2024-12-23","9","451.18"
"06CYC-115","2024-12-23","10","407.47"
"06CYC-115","2024-12-23","11","395.62"
"06CYC-115","2024-12-23","12","400.4"
"06CYC-115","2024-12-23","13","405.31"
"06CYC-115","2024-12-23","14","413.25"
"06CYC-115","2024-12-23","15","397.16"
"06CYC-115","2024-12-23","16","401.99"
"06CYC-115","2024-12-23","17","420.05"
"06CYC-115","2024-12-23","18","485.73"
"06CYC-115","2024-12-23","19","499.9"
"06CYC-115","2024-12-23","20","522.81"
"06CYC-115","2024-12-23","21","523.09"
"06CYC-115","2024-12-23","22","484.42"
"06CYC-115","2024-12-23","23","484.19"
"06CYC-115","2024-12-23","24","473.69"
"06CYC-115","2024-12-24","1","496.44"
"06CYC-115","2024-12-24","2","484.64"
"06CYC-115","2024-12-24","3","484.21"
"06CYC-115","2024-12-24","4","477.61"
"06CYC-115","2024-12-24","5","475.21"
"06CYC-115","2024-12-24","6","475.24"
"06CYC-115","2024-12-24","7","485.12"
"06CYC-115","2024-12-24","8","479.38"
"06CYC-115","2024-12-24","9","445.27"
"06CYC-115","2024-12-24","10","364.8"
"06CYC-115","2024-12-24","11","370.27"
"06CYC-115","2024-12-24","12","368.31"
"06CYC-115","2024-12-24","13","375.62"
"06CYC-115","2024-12-24","14","254.9"
"06CYC-115","2024-12-24","15","233.87"
"06CYC-115","2024-12-24","16","68.48"
"06CYC-115","2024-12-24","17","386.53"
"06CYC-115","2024-12-24","18","452.56"
"06CYC-115","2024-12-24","19","517.32"
"06CYC-115","2024-12-24","20","513.59"
"06CYC-115","2024-12-24","21","491.95"
"06CYC-115","2024-12-24","22","469.16"
"06CYC-115","2024-12-24","23","459.08"
"06CYC-115","2024-12-24","24","445.22"
"06CYC-115","2024-12-25","1","451.22"
"06CYC-115","2024-12-25","2","449.42"
"06CYC-115","2024-12-25","3","452.29"
"06CYC-115","2024-12-25","4","440.36"
"06CYC-115","2024-12-25","5","438.41"
